region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type
hyderabad,639000,2021,maruti suzuki,baleno,fair,4.0,petrol,34346,clean,manual,fwd,hatchback
hyderabad,182000,2011,maruti suzuki,alto k10,good,3.0,petrol,14715,clean,manual,fwd,hatchback
hyderabad,677000,2023,renault,triber,good,3.0,petrol,19416,clean,automatic,fwd,muv
hyderabad,521000,2017,volkswagen,polo,good,3.0,petrol,29961,clean,manual,fwd,hatchback
hyderabad,601000,2019,maruti suzuki,dzire,fair,4.0,petrol,41891,clean,manual,fwd,sedan
hyderabad,2548902,2022,hyundai,tucson,good,4.0,petrol,19172,clean,automatic,fwd,suv
hyderabad,1103000,2020,hyundai,creta,salvage,4.0,diesel,75446,clean,automatic,fwd,suv
hyderabad,990000,2022,maruti suzuki,brezza,fair,4.0,petrol,37481,clean,automatic,fwd,suv
hyderabad,802000,2018,hyundai,creta,salvage,4.0,diesel,106125,clean,manual,fwd,suv
hyderabad,1382000,2023,honda,elevate,good,4.0,petrol,9654,clean,manual,fwd,suv
hyderabad,499000,2017,volkswagen,polo,salvage,3.0,petrol,76323,clean,manual,fwd,hatchback
hyderabad,768000,2022,hyundai,venue,good,3.0,petrol,23460,clean,manual,fwd,suv
hyderabad,283000,2015,nissan,micra active,fair,3.0,petrol,64900,clean,manual,fwd,hatchback
hyderabad,1447000,2023,mahindra,thar,fair,4.0,diesel,43783,clean,automatic,4wd,suv
hyderabad,909000,2021,tata,nexon,good,3.0,petrol,14635,clean,automatic,fwd,suv
hyderabad,608000,2016,skoda,rapid,salvage,4.0,diesel,76197,clean,automatic,fwd,sedan
hyderabad,472000,2019,maruti suzuki,swift,salvage,4.0,petrol,113276,clean,manual,fwd,hatchback
hyderabad,1500000,2021,hyundai,creta,fair,4.0,diesel,48077,clean,automatic,fwd,suv
jaipur,430262,2018,ford,freestyle,fair,3.0,petrol,59605,clean,manual,fwd,crossover
jaipur,1132994,2023,honda,city,good,4.0,petrol,13090,clean,manual,fwd,sedan
jaipur,362810,2015,hyundai,xcent,salvage,4.0,petrol,116973,clean,manual,fwd,sedan
jaipur,271852,2015,hyundai,i10,salvage,4.0,petrol,105912,clean,manual,fwd,hatchback
jaipur,443548,2013,volkswagen,vento,salvage,4.0,diesel,96519,clean,manual,fwd,sedan
jaipur,1289858,2015,audi,a4,fair,4.0,diesel,65106,clean,automatic,fwd,sedan
jaipur,1393058,2015,audi,a4,fair,4.0,diesel,69804,clean,automatic,fwd,sedan
jaipur,1535519,2024,mahindra,thar roxx,good,4.0,petrol,7982,clean,manual,rwd,suv
jaipur,328062,2018,renault,kwid,good,3.0,petrol,16506,clean,manual,fwd,hatchback
jaipur,361788,2017,ford,figo,fair,4.0,petrol,43066,clean,manual,fwd,sedan
jaipur,483406,2017,hyundai,xcent,fair,4.0,petrol,47598,clean,manual,fwd,sedan
jaipur,406756,2012,maruti suzuki,swift,fair,4.0,petrol,68461,clean,manual,fwd,hatchback
jaipur,1302287,2020,hyundai,creta,fair,4.0,petrol,54463,clean,automatic,fwd,suv
jaipur,883008,2022,mahindra,xuv 300,good,3.0,petrol,24350,clean,manual,fwd,suv
jaipur,1847138,2020,audi,q2,good,4.0,petrol,27919,clean,automatic,awd,suv
jaipur,1197955,2023,toyota,urban cruiser hyryder,fair,4.0,petrol,54505,clean,manual,fwd,suv
jaipur,1776962,2023,mg motors,hector plus,good,4.0,petrol,21786,clean,automatic,fwd,suv
jaipur,482384,2016,honda,city,salvage,4.0,petrol,111884,clean,manual,fwd,sedan
jaipur,1704722,2023,hyundai,alcazar,fair,4.0,petrol,37666,clean,automatic,fwd,suv
jaipur,1440477,2022,hyundai,alcazar,fair,4.0,petrol,48744,clean,manual,fwd,suv
jaipur,1170000,2020,kia,seltos,salvage,4.0,petrol,111431,clean,automatic,fwd,suv
jaipur,1618079,2022,hyundai,alcazar,fair,4.0,petrol,36751,clean,automatic,fwd,suv
jaipur,887096,2020,kia,seltos,salvage,4.0,petrol,77321,clean,manual,fwd,suv
jaipur,877898,2016,toyota,innova,fair,4.0,diesel,68636,clean,manual,rwd,muv
jaipur,794000,2021,honda,wr-v,fair,4.0,diesel,56345,clean,manual,fwd,suv
jaipur,1002582,2022,hyundai,creta,good,4.0,petrol,19237,clean,manual,fwd,suv
jaipur,1002582,2021,volkswagen,taigun,fair,3.0,petrol,59721,clean,manual,fwd,suv
jaipur,1743938,2018,jaguar,xe,fair,4.0,petrol,61379,clean,automatic,rwd,sedan
jaipur,1072151,2019,kia,seltos,salvage,4.0,diesel,121071,clean,automatic,fwd,suv
jaipur,897316,2022,hyundai,venue,salvage,4.0,diesel,86575,clean,manual,fwd,suv
jaipur,1314671,2024,volkswagen,taigun,like new,3.0,petrol,4283,clean,manual,fwd,suv
jaipur,778764,2022,tata,nexon,fair,3.0,cng,59306,clean,manual,fwd,suv
jaipur,654080,2020,maruti suzuki,ciaz,salvage,4.0,petrol,94996,clean,manual,fwd,sedan
jaipur,458878,2020,renault,triber,salvage,3.0,cng,98568,clean,manual,fwd,muv
jaipur,472000,2018,toyota,etios,fair,4.0,petrol,63842,clean,manual,fwd,crossover
jaipur,831908,2022,tata,nexon,fair,3.0,petrol,40364,clean,manual,fwd,suv
jaipur,1176000,2022,maruti suzuki,xl6,fair,4.0,petrol,56174,clean,automatic,fwd,muv
jaipur,535000,2014,honda,city,fair,4.0,petrol,63504,clean,automatic,fwd,sedan
jaipur,806000,2023,kia,sonet,fair,3.0,petrol,36725,clean,manual,fwd,suv
jaipur,1123000,2023,kia,sonet,fair,3.0,petrol,44965,clean,automatic,fwd,suv
jaipur,845000,2022,tata,nexon,fair,3.0,petrol,41218,clean,manual,fwd,suv
jaipur,816000,2022,tata,nexon,fair,3.0,petrol,37852,clean,manual,fwd,suv
jaipur,933000,2022,maruti suzuki,brezza,fair,4.0,petrol,52419,clean,automatic,fwd,suv
jaipur,515088,2019,honda,amaze,salvage,4.0,petrol,76477,clean,manual,fwd,sedan
jaipur,757001,2020,hyundai,i20,good,3.0,petrol,23670,clean,automatic,fwd,hatchback
jaipur,384272,2017,tata,tiago,fair,3.0,petrol,50602,clean,manual,fwd,hatchback
jaipur,1528197,2022,tata,harrier,fair,4.0,diesel,38559,clean,manual,fwd,suv
jaipur,772000,2020,honda,city,fair,4.0,petrol,56997,clean,manual,fwd,sedan
jaipur,666344,2020,mahindra,xuv 300,salvage,3.0,petrol,119352,clean,manual,fwd,suv
jaipur,273000,2012,maruti suzuki,wagon r,fair,3.0,petrol,48861,clean,manual,fwd,hatchback
jaipur,468076,2018,honda,amaze,fair,4.0,petrol,68109,clean,manual,fwd,sedan
jaipur,1087000,2022,hyundai,creta,fair,4.0,petrol,36182,clean,manual,fwd,suv
jaipur,607068,2023,tata,punch,salvage,3.0,petrol,74134,clean,manual,fwd,suv
jaipur,291270,2014,honda,brio,salvage,4.0,petrol,74491,clean,manual,fwd,hatchback
jaipur,413910,2016,honda,amaze,salvage,4.0,petrol,70264,clean,manual,fwd,sedan
jaipur,535000,2017,honda,city,salvage,4.0,petrol,79988,clean,manual,fwd,sedan
jaipur,495000,2018,honda,jazz,good,4.0,petrol,25258,clean,manual,fwd,hatchback
jaipur,632618,2021,toyota,glanza,good,4.0,petrol,25656,clean,manual,fwd,hatchback
jaipur,562100,2021,hyundai,grand i10,fair,4.0,petrol,47962,clean,manual,fwd,hatchback
jaipur,622000,2021,tata,punch,good,3.0,petrol,23950,clean,manual,fwd,suv
jaipur,255500,2013,hyundai,eon,fair,3.0,petrol,55771,clean,manual,fwd,hatchback
jaipur,320908,2016,hyundai,i10,salvage,4.0,petrol,112820,clean,manual,fwd,hatchback
jaipur,649000,2023,hyundai,grand i10,good,4.0,petrol,14856,clean,manual,fwd,hatchback
jaipur,654080,2018,ford,ecosport,salvage,4.0,diesel,94641,clean,manual,fwd,suv
jaipur,339304,2015,hyundai,xcent,fair,4.0,petrol,54864,clean,manual,fwd,sedan
jaipur,682696,2024,renault,kiger,good,3.0,petrol,15784,clean,manual,fwd,suv
jaipur,406000,2021,hyundai,santro,fair,4.0,petrol,32136,clean,manual,fwd,hatchback
jaipur,657000,2017,honda,city,fair,4.0,petrol,69060,clean,automatic,fwd,sedan
jaipur,529396,2019,maruti suzuki,baleno,fair,4.0,petrol,44410,clean,manual,fwd,hatchback
jaipur,350000,2017,chevrolet,beat,salvage,3.0,diesel,89439,clean,manual,fwd,hatchback
jaipur,1393955,2022,hyundai,creta,fair,4.0,petrol,44138,clean,automatic,fwd,suv
jaipur,267764,2015,maruti suzuki,alto,good,3.0,petrol,22364,clean,manual,fwd,hatchback
jaipur,1475001,2022,hyundai,creta,good,4.0,petrol,18978,clean,automatic,fwd,suv
jaipur,495000,2016,honda,city,salvage,4.0,petrol,80478,clean,automatic,fwd,sedan
jaipur,249368,2013,maruti suzuki,alto k10,fair,3.0,petrol,50528,clean,manual,fwd,hatchback
jaipur,325000,2013,maruti suzuki,swift,salvage,4.0,petrol,84165,clean,manual,fwd,hatchback
jaipur,673498,2019,maruti suzuki,ciaz,salvage,4.0,petrol,74181,clean,automatic,fwd,sedan
jaipur,707224,2020,ford,ecosport,fair,3.0,petrol,55096,clean,manual,fwd,suv
jaipur,489538,2017,maruti suzuki,swift,fair,4.0,petrol,50779,clean,manual,fwd,hatchback
jaipur,1175001,2024,tata,curvv,good,3.0,petrol,6529,clean,manual,fwd,suv
jaipur,429000,2019,tata,tiago,salvage,3.0,petrol,95850,clean,manual,fwd,hatchback
jaipur,975000,2023,kia,sonet,fair,4.0,diesel,44541,clean,manual,fwd,suv
jaipur,263676,2014,maruti suzuki,alto,good,3.0,petrol,22583,clean,manual,fwd,hatchback
jaipur,601958,2013,toyota,innova,salvage,4.0,diesel,102852,clean,manual,rwd,muv
jaipur,1160000,2023,hyundai,creta,salvage,4.0,petrol,71349,clean,manual,fwd,suv
jaipur,449000,2015,hyundai,i20,fair,4.0,petrol,50938,clean,manual,fwd,hatchback
jaipur,324996,2015,maruti suzuki,alto k10,good,3.0,petrol,27579,clean,manual,fwd,hatchback
jaipur,360000,2014,hyundai,grand i10,fair,4.0,petrol,54236,clean,manual,fwd,hatchback
jaipur,295358,2013,honda,amaze,salvage,4.0,petrol,103422,clean,manual,fwd,sedan
jaipur,1126999,2021,kia,seltos,fair,4.0,petrol,44418,clean,automatic,fwd,suv
jaipur,828000,2024,maruti suzuki,swift,good,4.0,petrol,6820,clean,manual,fwd,hatchback
jaipur,242214,2015,hyundai,eon,salvage,3.0,petrol,75281,clean,manual,fwd,hatchback
jaipur,380000,2016,honda,jazz,salvage,4.0,petrol,108265,clean,manual,fwd,hatchback
jaipur,1156000,2023,hyundai,creta,fair,4.0,petrol,48769,clean,manual,fwd,suv
jaipur,995000,2020,hyundai,verna,salvage,4.0,diesel,96850,clean,automatic,fwd,sedan
jaipur,1048955,2021,maruti suzuki,xl6,fair,4.0,petrol,44583,clean,automatic,fwd,muv
jaipur,968000,2024,maruti suzuki,ciaz,good,4.0,petrol,15342,clean,manual,fwd,sedan
jaipur,749000,2020,skoda,rapid,fair,3.0,petrol,35291,clean,manual,fwd,sedan
jaipur,542000,2015,honda,city,salvage,4.0,petrol,92768,clean,automatic,fwd,sedan
jaipur,356678,2022,renault,kwid,good,3.0,petrol,26427,clean,manual,fwd,hatchback
jaipur,662000,2020,ford,ecosport,fair,3.0,petrol,32263,clean,manual,fwd,suv
jaipur,762000,2020,kia,sonet,fair,3.0,petrol,68909,clean,manual,fwd,suv
jaipur,360000,2015,hyundai,grand i10,salvage,4.0,petrol,71059,clean,manual,fwd,hatchback
jaipur,930000,2023,maruti suzuki,fronx,fair,3.0,petrol,59727,clean,automatic,fwd,suv
jaipur,1530000,2022,volkswagen,virtus,good,4.0,petrol,23012,clean,automatic,fwd,sedan
jaipur,990000,2022,maruti suzuki,brezza,fair,4.0,petrol,40808,clean,manual,fwd,suv
jaipur,1069955,2022,maruti suzuki,xl6,good,4.0,petrol,27706,clean,manual,fwd,muv
jaipur,1087001,2021,mahindra,thar,salvage,4.0,petrol,97340,clean,automatic,4wd,suv
jaipur,1475001,2021,mahindra,xuv700,fair,4.0,petrol,59048,clean,automatic,fwd,suv
jaipur,1239000,2022,maruti suzuki,grand vitara,fair,4.0,petrol,31042,clean,manual,fwd,suv
jaipur,1053000,2022,maruti suzuki,xl6,good,4.0,petrol,26425,clean,manual,fwd,muv
jaipur,449000,2020,ford,figo,fair,3.0,petrol,35160,clean,manual,fwd,hatchback
jaipur,513000,2018,hyundai,i20,fair,4.0,petrol,34041,clean,manual,fwd,hatchback
jaipur,1220999,2020,tata,harrier,salvage,4.0,diesel,72716,clean,automatic,fwd,suv
jaipur,1152000,2022,hyundai,creta,fair,4.0,petrol,45471,clean,manual,fwd,suv
jaipur,720000,2022,tata,nexon,fair,3.0,petrol,48933,clean,manual,fwd,suv
jaipur,294336,2017,renault,kwid,fair,3.0,petrol,32090,clean,manual,fwd,hatchback
jaipur,780000,2023,tata,altroz,fair,4.0,diesel,38902,clean,manual,fwd,hatchback
jaipur,449000,2019,ford,figo,good,4.0,petrol,29842,clean,manual,fwd,hatchback
jaipur,498000,2021,tata,tiago,fair,3.0,petrol,33097,clean,manual,fwd,hatchback
jaipur,678608,2016,maruti suzuki,brezza,salvage,4.0,diesel,108695,clean,manual,fwd,suv
jaipur,1089001,2023,volkswagen,virtus,fair,3.0,petrol,30215,clean,manual,fwd,sedan
jaipur,995000,2023,skoda,kushaq,fair,3.0,petrol,37115,clean,manual,fwd,suv
jaipur,552000,2020,tata,altroz,fair,3.0,petrol,44094,clean,manual,fwd,hatchback
jaipur,1174999,2021,hyundai,verna,fair,4.0,diesel,64198,clean,automatic,fwd,sedan
jaipur,725000,2018,honda,city,fair,4.0,petrol,46723,clean,automatic,fwd,sedan
jaipur,591738,2015,maruti suzuki,ertiga,fair,4.0,diesel,51540,clean,manual,fwd,muv
jaipur,720000,2021,hyundai,i20,fair,3.0,petrol,57638,clean,automatic,fwd,hatchback
jaipur,379000,2018,toyota,etios,salvage,4.0,petrol,102412,clean,manual,fwd,hatchback
jaipur,575000,2016,hyundai,verna,salvage,4.0,diesel,84500,clean,automatic,fwd,sedan
jaipur,225000,2012,hyundai,i10,salvage,4.0,petrol,77981,clean,manual,fwd,hatchback
jaipur,423000,2014,maruti suzuki,swift dzire,fair,4.0,petrol,59428,clean,manual,fwd,sedan
jaipur,901000,2023,hyundai,venue,good,4.0,petrol,27357,clean,manual,fwd,suv
jaipur,425000,2016,hyundai,i20,salvage,4.0,petrol,92448,clean,manual,fwd,hatchback
jaipur,636992,2019,ford,ecosport,fair,3.0,petrol,61340,clean,manual,fwd,suv
jaipur,606000,2023,tata,punch,good,3.0,petrol,14212,clean,manual,fwd,suv
jaipur,1210001,2023,volkswagen,virtus,good,3.0,petrol,21244,clean,manual,fwd,sedan
jaipur,822000,2023,hyundai,exter,good,4.0,petrol,25954,clean,automatic,fwd,suv
jaipur,549000,2019,honda,city,salvage,4.0,petrol,124610,clean,automatic,fwd,sedan
jaipur,925000,2022,hyundai,venue,good,3.0,petrol,10846,clean,manual,fwd,suv
jaipur,389000,2016,honda,amaze,fair,4.0,petrol,50376,clean,manual,fwd,sedan
jaipur,261000,2012,honda,brio,fair,4.0,petrol,31581,clean,manual,fwd,hatchback
jaipur,971000,2022,skoda,kushaq,good,3.0,petrol,27701,clean,manual,fwd,suv
jaipur,574000,2020,hyundai,i20,fair,4.0,petrol,62659,clean,manual,fwd,hatchback
jaipur,1270000,2021,kia,seltos,salvage,4.0,petrol,73233,clean,automatic,fwd,suv
jaipur,509000,2023,tata,tiago,fair,3.0,petrol,33657,clean,manual,fwd,hatchback
jaipur,610000,2018,maruti suzuki,dzire,fair,4.0,petrol,38299,clean,automatic,fwd,sedan
jaipur,501000,2019,hyundai,i20,fair,4.0,petrol,60397,clean,manual,fwd,hatchback
jaipur,308000,2015,hyundai,grand i10,salvage,4.0,petrol,82488,clean,manual,fwd,hatchback
jaipur,947000,2021,hyundai,verna,fair,4.0,petrol,48694,clean,manual,fwd,sedan
jaipur,1101000,2017,skoda,octavia,salvage,4.0,diesel,96976,clean,automatic,fwd,sedan
jaipur,384000,2016,volkswagen,polo,salvage,3.0,petrol,73492,clean,manual,fwd,hatchback
jaipur,840000,2021,hyundai,venue,fair,4.0,diesel,67082,clean,manual,fwd,suv
jaipur,346000,2014,honda,amaze,salvage,4.0,petrol,82478,clean,manual,fwd,sedan
jaipur,1595000,2021,mahindra,xuv700,fair,4.0,diesel,55706,clean,automatic,fwd,suv
jaipur,238000,2015,maruti suzuki,alto,fair,3.0,petrol,42599,clean,manual,fwd,hatchback
jaipur,1142000,2021,mahindra,thar,fair,4.0,petrol,38150,clean,automatic,4wd,suv
jaipur,849000,2019,hyundai,verna,fair,4.0,petrol,58886,clean,automatic,fwd,sedan
jaipur,472000,2017,maruti suzuki,dzire,salvage,4.0,petrol,96393,clean,automatic,fwd,sedan
jaipur,495000,2012,toyota,innova,salvage,4.0,diesel,124705,clean,manual,rwd,muv
jaipur,1675000,2022,mahindra,scorpio n,fair,4.0,petrol,60466,clean,automatic,rwd,suv
jaipur,1145000,2021,mahindra,thar,fair,4.0,petrol,34436,clean,automatic,4wd,suv
jaipur,533484,2015,honda,city,fair,4.0,petrol,68584,clean,manual,fwd,sedan
jaipur,1166001,2022,kia,sonet,fair,4.0,diesel,59789,clean,automatic,fwd,suv
jaipur,2667000,2023,skoda,superb,fair,4.0,petrol,42912,clean,automatic,fwd,sedan
gurgaon,1504758,2015,mercedes-benz,c-class,good,4.0,petrol,27791,clean,automatic,rwd,sedan
jaipur,1261007,2024,kia,seltos,fair,4.0,diesel,46259,clean,manual,fwd,suv
jaipur,621376,2023,nissan,magnite,good,3.0,petrol,18030,clean,manual,fwd,suv
jaipur,228928,2016,renault,kwid,salvage,3.0,petrol,95670,clean,manual,fwd,hatchback
jaipur,364854,2017,tata,tiago,salvage,3.0,petrol,73291,clean,manual,fwd,hatchback
jaipur,501000,2016,honda,city,fair,4.0,petrol,49035,clean,manual,fwd,sedan
jaipur,656000,2023,renault,kiger,fair,3.0,petrol,35367,clean,automatic,fwd,suv
jaipur,480340,2019,renault,triber,fair,3.0,petrol,56440,clean,manual,fwd,muv
jaipur,385294,2019,maruti suzuki,alto k10,good,3.0,petrol,6268,clean,manual,fwd,hatchback
jaipur,1048999,2022,honda,city,good,4.0,petrol,21829,clean,manual,fwd,sedan
jaipur,478000,2021,maruti suzuki,wagon r,fair,3.0,cng,66851,clean,manual,fwd,hatchback
jaipur,487000,2018,hyundai,xcent,salvage,3.0,diesel,74810,clean,manual,fwd,sedan
jaipur,411000,2018,tata,tiago,good,3.0,petrol,29088,clean,manual,fwd,hatchback
jaipur,725000,2022,tata,nexon,fair,3.0,cng,44568,clean,manual,fwd,suv
jaipur,239148,2016,renault,kwid,fair,3.0,petrol,65489,clean,manual,fwd,hatchback
jaipur,839000,2023,maruti suzuki,ciaz,good,4.0,petrol,25329,clean,manual,fwd,sedan
jaipur,533000,2024,maruti suzuki,celerio,good,3.0,petrol,12681,clean,automatic,fwd,hatchback
jaipur,840000,2021,hyundai,venue,fair,3.0,petrol,37099,clean,automatic,fwd,suv
jaipur,375000,2017,maruti suzuki,wagon r,fair,3.0,petrol,44552,clean,automatic,fwd,hatchback
jaipur,1326001,2023,mahindra,thar,fair,4.0,diesel,43877,clean,manual,4wd,suv
jaipur,729000,2018,honda,city,fair,4.0,petrol,47204,clean,automatic,fwd,sedan
jaipur,382000,2015,hyundai,grand i10,fair,4.0,petrol,47790,clean,manual,fwd,hatchback
jaipur,995000,2023,maruti suzuki,brezza,fair,4.0,petrol,56345,clean,manual,fwd,suv
jaipur,674000,2022,maruti suzuki,swift,fair,4.0,petrol,30691,clean,automatic,fwd,hatchback
jaipur,568000,2024,maruti suzuki,celerio,good,3.0,petrol,14076,clean,automatic,fwd,hatchback
kanpur,282000,2018,renault,kwid,fair,3.0,petrol,34483,clean,manual,fwd,hatchback
kanpur,1102000,2022,volkswagen,taigun,fair,3.0,petrol,59236,clean,automatic,fwd,suv
kanpur,641000,2022,hyundai,aura,good,4.0,cng,22425,clean,manual,fwd,sedan
kanpur,546000,2024,tata,punch,good,3.0,petrol,11558,clean,manual,fwd,suv
kanpur,337000,2016,hyundai,grand i10,salvage,4.0,petrol,86710,clean,manual,fwd,hatchback
kanpur,567000,2022,honda,amaze,fair,4.0,petrol,48888,clean,manual,fwd,sedan
kanpur,506000,2021,renault,kiger,good,3.0,petrol,26683,clean,manual,fwd,suv
kanpur,312000,2013,nissan,sunny,salvage,4.0,petrol,104620,clean,manual,fwd,sedan
kanpur,579000,2021,honda,wr-v,salvage,4.0,petrol,82184,clean,manual,fwd,suv
kanpur,254000,2016,maruti suzuki,alto k10,fair,3.0,petrol,62676,clean,manual,fwd,hatchback
kanpur,945000,2024,hyundai,venue,good,4.0,petrol,14503,clean,manual,fwd,suv
kanpur,514000,2019,hyundai,i20,fair,4.0,petrol,64643,clean,manual,fwd,hatchback
kanpur,475000,2017,maruti suzuki,baleno,salvage,4.0,diesel,92802,clean,manual,fwd,hatchback
kanpur,756000,2017,mahindra,xuv500,salvage,4.0,diesel,95112,clean,manual,fwd,suv
kanpur,506000,2022,citroen,c3,fair,3.0,petrol,44501,clean,manual,fwd,suv
kanpur,851000,2021,kia,seltos,salvage,4.0,diesel,90271,clean,manual,fwd,suv
kanpur,586000,2021,hyundai,grand i10,good,4.0,petrol,7336,clean,automatic,fwd,hatchback
kanpur,807000,2022,mahindra,xuv 300,fair,3.0,petrol,30497,clean,manual,fwd,suv
kanpur,270000,2016,honda,brio,salvage,4.0,petrol,86630,clean,manual,fwd,hatchback
kanpur,467000,2022,maruti suzuki,celerio,fair,3.0,petrol,48410,clean,manual,fwd,hatchback
kanpur,276000,2015,hyundai,i10,fair,4.0,petrol,47691,clean,manual,fwd,hatchback
kanpur,359000,2018,maruti suzuki,ignis,fair,4.0,cng,68946,clean,manual,fwd,hatchback
kanpur,372000,2018,ford,freestyle,salvage,3.0,petrol,71588,clean,manual,fwd,crossover
kanpur,394000,2020,tata,tiago,fair,3.0,petrol,47976,clean,manual,fwd,hatchback
kanpur,479000,2021,nissan,magnite,good,3.0,petrol,26728,clean,manual,fwd,suv
kanpur,1144902,2021,tata,harrier,fair,4.0,diesel,47015,clean,manual,fwd,suv
kanpur,464000,2017,maruti suzuki,dzire,fair,4.0,petrol,66384,clean,manual,fwd,sedan
kanpur,305000,2016,ford,figo,salvage,4.0,petrol,82404,clean,manual,fwd,hatchback
kanpur,1127000,2021,mg motors,hector,fair,4.0,diesel,57126,clean,manual,fwd,suv
kanpur,987000,2020,kia,seltos,fair,4.0,petrol,42636,clean,manual,fwd,suv
kanpur,536000,2022,tata,punch,salvage,3.0,cng,87063,clean,manual,fwd,suv
kanpur,608000,2021,maruti suzuki,ciaz,fair,4.0,petrol,36771,clean,manual,fwd,sedan
kanpur,707000,2020,mahindra,xuv 300,fair,4.0,diesel,57077,clean,manual,fwd,suv
kanpur,644000,2023,hyundai,grand i10,good,4.0,petrol,24751,clean,automatic,fwd,hatchback
kanpur,231000,2014,maruti suzuki,celerio,salvage,3.0,petrol,100109,clean,manual,fwd,hatchback
kanpur,460000,2018,maruti suzuki,dzire,fair,4.0,petrol,41378,clean,manual,fwd,sedan
kanpur,285000,2020,maruti suzuki,alto,salvage,3.0,petrol,112282,clean,manual,fwd,hatchback
kanpur,801000,2023,mahindra,xuv 300,good,3.0,petrol,10371,clean,manual,fwd,suv
kanpur,836000,2021,hyundai,venue,fair,4.0,diesel,55926,clean,manual,fwd,suv
kanpur,725000,2022,maruti suzuki,ciaz,fair,4.0,petrol,45415,clean,manual,fwd,sedan
kanpur,433000,2018,ford,freestyle,salvage,4.0,diesel,95138,clean,manual,fwd,crossover
kanpur,467000,2022,tata,tiago,fair,3.0,petrol,62437,clean,manual,fwd,hatchback
kanpur,738000,2023,hyundai,i20,fair,4.0,petrol,42929,clean,automatic,fwd,hatchback
kanpur,1076000,2021,mahindra,thar,good,4.0,petrol,27187,clean,automatic,4wd,suv
kanpur,218000,2017,maruti suzuki,alto,fair,3.0,petrol,61698,clean,manual,fwd,hatchback
kanpur,485000,2018,maruti suzuki,baleno,fair,4.0,petrol,52878,clean,manual,fwd,hatchback
kanpur,200000,2016,maruti suzuki,alto,salvage,3.0,petrol,75584,clean,manual,fwd,hatchback
kanpur,406000,2017,hyundai,i20,fair,4.0,petrol,49300,clean,manual,fwd,hatchback
kanpur,515000,2020,maruti suzuki,swift,fair,4.0,petrol,52990,clean,manual,fwd,hatchback
kanpur,344000,2016,hyundai,grand i10,fair,4.0,petrol,49388,clean,manual,fwd,hatchback
kanpur,647000,2020,ford,ecosport,salvage,4.0,diesel,93187,clean,manual,fwd,suv
